ID,X,Y,X2,Y2
1,-1517.21409,-3491.74103,1250.89791,-2957.05279
2,1206.90596,-2960.43689,1437.01794,-2987.50972
3,1362.56991,-2997.66203,1731.42586,-2811.53635
4,939.56991,-2889.37072,1095.23386,-3227.78106
5,804.20993,-3051.80768,1078.31387,-2845.37738
6,1518.23386,-3227.78106,1420.09796,-2750.62249
7,1464.08991,-3126.25796,1372.7219,-2940.13227
8,1288.12188,-2960.43689,983.56186,-3004.43024
9,1118.92194,-2994.27793,1003.86595,-2679.55632
10,1034.32192,-3004.43024,986.94596,-2879.21841
11,-935.16614,-2578.03321,-244.83008,-3298.84723
12,1220.44194,-2781.07942,1602.83388,-2733.70197
13,1379.48989,-2973.97331,1836.32986,-3173.6354
14,959.87388,-2909.67534,1318.57795,-2750.62249
15,1250.89791,-3021.35075,1213.67395,-2957.05279
16,-298.97414,-3234.54926,107.10588,-3782.77392
18,391.36192,-2605.10604,685.76995,-3082.26461
20,814.36192,-3078.88051,469.19395,-2588.18552
21,1508.08187,-3122.87385,1518.23386,-3968.8996
22,611.32191,-3119.48975,316.91389,-2652.48349
23,1521.61786,-3183.78771,1423.48195,-3068.7282
24,1399.79387,-3014.58255,1345.64993,-2770.92711
25,1379.48989,-3065.3441,1399.79387,-2943.51638
26,750.06588,-3342.84048,662.08186,-3017.96665
27,1281.35388,-3105.95334,1196.75386,-2960.43689
29,753.44988,-3180.40361,827.89791,-3024.73486
30,1349.03392,-2879.21841,1335.49794,-3160.09899
31,1751.72995,-3028.11896,1704.35389,-2699.86094
32,1728.04186,-3143.17847,2029.21788,-3197.32413
33,1095.23386,-3204.09233,1020.78593,-3349.60869
38,797.44194,-2960.43689,895.57795,-3116.10565
45,-48.55807,-3528.96617,-363.27007,-2584.80142
48,49.57794,-3610.18465,-282.05405,-2574.64911
49,1047.8579,-3204.09233,1213.67395,-3237.93337
50,827.89791,-3122.87385,756.83387,-2987.50972
51,831.28191,-3058.57589,773.75396,-2977.35741
52,807.59393,-3038.27127,838.0499,-3092.41692
53,973.40987,-3017.96665,922.64992,-2953.66869
54,895.57795,-3031.50306,841.4339,-2936.74817
55,384.59393,-3515.42975,110.48988,-3116.10565
56,1582.5299,-2899.52303,1562.22592,-2699.86094
57,350.75396,-3143.17847,208.62589,-2655.86759
58,909.11394,-3214.24464,763.60187,-3045.03948
59,1667.12992,-3177.01951,1335.49794,-3170.2513
60,1555.45793,-3180.40361,1616.36987,-2902.90714
61,1799.1059,-3275.15842,1826.17787,-3149.94668
62,1778.80192,-3278.54261,1795.7219,-3149.94668
63,591.01793,-3095.80103,611.32191,-3048.42358
64,1457.32192,-3017.96665,1477.6259,-2990.89382
65,1291.50587,-2997.66203,1145.99391,-2666.0199
66,157.86594,-1799.68945,973.40987,-2953.66869
67,1426.86595,-3153.33078,1156.1459,-3234.54926
68,1298.27387,-2984.12562,1298.27387,-2882.60252
69,320.29788,-2682.94042,939.56991,-2310.68905
70,1288.12188,-2919.82765,1481.0099,-2879.21841
71,1629.90596,-3187.17182,1619.75386,-3072.1123
73,289.84192,-3129.64206,452.27386,-3410.52255
76,773.75396,-3109.33744,976.79387,-3004.43024
78,431.96988,-2940.13227,591.01793,-3285.31081
79,547.02587,-3082.26461,655.31387,-3315.76766
81,2093.51392,-3336.07228,1958.15395,-3095.80103
82,1423.48195,-3061.95999,1464.08991,-2923.21176
87,1528.38596,-2764.1589,1880.32192,-2584.80142
88,1602.83388,-3163.48309,2161.19386,-3332.68826
89,-11.3341,-3288.69483,-45.17407,-3200.70823
90,316.91389,-3217.62875,249.23396,-2946.90048
93,195.0899,-3217.62875,120.64187,-3105.95334
95,80.03391,-3430.82717,-41.79007,-3072.1123
96,76.64992,-3295.46304,-4.56611,-3072.1123
97,391.36192,-3129.64206,266.15394,-2730.31787
98,560.56196,-3268.39021,425.20189,-3011.19844
99,1179.83388,-3089.03282,1132.45793,-2970.5892
100,-305.74213,-3065.3441,-244.83008,-3254.85388
101,144.32995,-3424.05896,66.49793,-3153.33078
102,1518.23386,-3065.3441,1430.24995,-3082.26461
104,733.1459,-3001.04613,777.13796,-3061.95999
106,151.09795,-3221.01285,8.96988,-3058.57589
107,1034.32192,-3014.58255,1051.2419,-2987.50972
108,1145.99391,-2906.29124,1179.83388,-2994.27793
109,1020.78593,-3031.50306,1017.40193,-2994.27793
111,729.7619,-3126.25796,719.60991,-3055.19179
112,-200.83813,-3251.46978,-234.67809,-3160.09899
113,980.17786,-3078.88051,942.9539,-3007.81434
114,492.88193,-3234.54926,438.73787,-3102.56923
115,567.32996,-3163.48309,482.72994,-2960.43689
120,242.46586,-3200.70823,205.24189,-3085.64872
121,279.68993,-3153.33078,242.46586,-3082.26461
123,1775.41792,-3224.39695,1731.42586,-3116.10565
124,178.16992,-3173.6354,161.24994,-3099.18513
125,59.72993,-3302.23124,8.96988,-3153.33078
126,712.84192,-3041.65537,706.07393,-3102.56923
128,371.05794,-3221.01285,323.68188,-3126.25796
131,428.58588,-3129.64206,398.12991,-3058.57589
133,360.90595,-3119.48975,367.67394,-3163.48309
134,5.58588,-3258.23799,-18.1021,-3187.17182
135,1142.60992,-2645.71528,834.6659,-2770.92711
136,1751.72995,-2852.14559,1711.12188,-2774.31121
137,1308.42586,-2547.57628,1244.12992,-2797.99993
138,-79.01404,-3755.70109,377.82593,-3803.07854
139,912.49793,-2754.00659,1017.40193,-2943.51638
140,1047.8579,-2879.21841,1024.16993,-2821.68866
141,990.32996,-2926.59586,888.80996,-2767.543
142,1037.70591,-2916.44355,990.32996,-2831.84097
143,1257.66591,-3045.03948,1298.27387,-3227.78106
144,1352.41792,-3190.55592,1325.34595,-3109.33744
145,503.03392,-2611.87425,-661.06209,-2919.82765
146,1203.52196,-2814.92045,1274.58589,-2720.16556
147,1497.92988,-3271.7744,1809.25789,-3265.00619
148,1440.40194,-2787.84762,1179.83388,-2503.58294
149,1362.56991,-2804.76814,1325.34595,-2754.00659
150,1355.80192,-2953.66869,1294.88987,-2682.94042
151,871.88987,-2334.37777,1453.93792,-2256.5434
152,1257.66591,-3011.19844,1254.28191,-2960.43689
153,1958.15395,-3197.32413,2299.93793,-3177.01951
154,2117.2019,-3149.94668,1761.88194,-3271.7744
155,1565.60992,-2845.37738,1626.52196,-2950.28458
156,1200.13796,-2706.62914,1301.65786,-2774.31121
157,1579.14591,-3183.78771,1504.69787,-3193.94002
158,1548.68994,-3227.78106,1504.69787,-3227.78106
159,1528.38596,-3136.41027,1477.6259,-3139.79437
160,1474.2419,-3217.62875,1525.00196,-3214.24464
162,1748.34595,-2967.2051,1731.42586,-3160.09899
163,1646.82594,-2845.37738,1670.51392,-2896.13893
164,1629.90596,-2855.52969,1656.97793,-2902.90714
165,868.50587,-3241.31747,1024.16993,-3055.19179
166,1464.08991,-2984.12562,1744.96195,-2855.52969
167,1237.36193,-3684.63492,1014.01794,-3285.31081
168,1118.92194,-2662.6358,1220.44194,-2534.03987
169,1464.08991,-3265.00619,1430.24995,-3014.58255
170,1684.04991,-4148.25708,1508.08187,-3918.13805
171,1308.42586,-3058.57589,1311.80996,-2957.05279
172,404.89791,-2679.55632,377.82593,-2094.10644
173,1166.29789,-3221.01285,1223.82594,-3356.3769
174,1294.88987,-3170.2513,946.3379,-3376.68152
175,1311.80996,-3972.2837,1812.64188,-3904.60164
176,1822.79387,-3028.11896,1812.64188,-3173.6354
177,1826.17787,-3177.01951,1863.40194,-3085.64872
178,1494.54588,-3955.36319,1189.98587,-3613.56875
179,1105.38595,-3268.39021,648.54588,-3623.72106
180,1257.66591,-3078.88051,1365.95391,-3075.49641
181,1653.59394,-3129.64206,1751.72995,-3133.02616
182,638.39389,-3386.83383,922.64992,-3197.32413
183,966.64188,-2987.50972,1017.40193,-2929.97996
184,425.20189,-3471.43641,-45.17407,-3816.61495
186,1900.6259,-2797.99993,1640.05795,-2896.13893
187,1420.09796,-2828.45686,1325.34595,-2841.99328
188,1680.66591,-3163.48309,1775.41792,-3143.17847
189,1579.14591,-2757.39069,1484.39389,-2540.80808
190,804.20993,-3055.19179,783.90595,-3319.15185
191,1514.84986,-3248.08568,1345.64993,-3251.46978
192,1538.53795,-2987.50972,1501.31388,-2916.44355
193,1518.23386,-2703.24504,1582.5299,-2845.37738
194,1575.76191,-2936.74817,1555.45793,-2885.98662
196,1643.44195,-2811.53635,1602.83388,-2882.60252
197,1673.89792,-2845.37738,1660.36193,-2804.76814
198,1968.30594,-3180.40361,2157.80986,-3275.15842
199,1531.76995,-3931.67446,1426.86595,-4026.42936
200,2015.6819,-3170.2513,1998.76191,-3234.54926
201,1684.04991,-3102.56923,1650.20994,-3109.33744
202,1981.84193,-3166.8672,1920.92988,-3396.98614
203,1748.34595,-3170.2513,1765.26593,-3078.88051
204,1030.93792,-2503.58294,1217.05795,-2804.76814
205,1788.95391,-3055.19179,1782.18592,-3160.09899
206,1555.45793,-3061.95999,1521.61786,-2990.89382
207,1602.83388,-3065.3441,1545.30594,-3082.26461
208,1318.57795,-3045.03948,1240.74592,-3061.95999
209,1437.01794,-2770.92711,1379.48989,-2804.76814
213,997.09795,-3075.49641,1152.76191,-3011.19844
214,915.88193,-3146.56258,1014.01794,-3034.88717
215,1037.70591,-3136.41027,1227.20994,-3061.95999
216,1068.16188,-3136.41027,1017.40193,-3160.09899
217,1125.68993,-3149.94668,1061.39389,-3180.40361
218,1044.47391,-3028.11896,993.71396,-3021.35075
219,993.71396,-3156.71489,1047.8579,-3109.33744
220,980.17786,-3153.33078,1041.08991,-3089.03282
221,1054.6259,-3332.68826,898.96195,-3183.78771
222,976.79387,-2361.4506,888.80996,-2324.22546
223,1866.78594,-3369.91331,1897.24191,-3082.26461
224,-342.96609,-3312.38364,-24.87009,-3221.01285
227,1660.36193,-3190.55592,1656.97793,-3105.95334
228,327.06588,-3535.73437,658.69787,-3359.761
229,1724.65787,-2994.27793,2025.83388,-2987.50972
230,1690.8179,-3170.2513,1606.21788,-3183.78771
231,1802.4899,-3082.26461,2063.05795,-3136.41027
232,1558.84193,-3038.27127,1460.70592,-2970.5892
233,760.21787,-3315.76766,499.64992,-3440.97948
234,868.50587,-2913.05945,922.64992,-2980.74151
235,956.48989,-2963.821,898.96195,-2885.98662
236,1176.44988,-3214.24464,1250.89791,-3292.07902
237,848.20189,-3268.39021,733.1459,-3146.56258
238,777.13796,-3221.01285,898.96195,-3099.18513
239,1579.14591,-3102.56923,1494.54588,-3119.48975
240,898.96195,-2977.35741,919.26593,-3004.43024
241,1755.11394,-2801.38404,1629.90596,-2611.87425
242,69.88192,-3779.38981,127.40986,-3759.08519
244,942.9539,-2337.76188,1129.07393,-2669.40401
247,1281.35388,-3072.1123,1233.97793,-3092.41692
248,932.80191,-2875.83431,753.44988,-3011.19844
250,888.80996,-3237.93337,780.52196,-3095.80103
251,672.23396,-2520.50346,492.88193,-2635.56297
252,1393.02588,-3349.60869,1389.64188,-3160.09899
254,1342.26593,-3241.31747,1349.03392,-3156.71489
255,1437.01794,-3258.23799,1403.17787,-3149.94668
256,1420.09796,-3180.40361,1396.40987,-3085.64872
257,1748.34595,-2638.94708,2357.46587,-2449.43729
258,1118.92194,-3349.60869,1816.02588,-3308.99945
259,1416.71396,-2899.52303,1501.31388,-2848.76148
261,-698.28606,-2862.2979,-464.79008,-2659.2517
264,1396.40987,-2838.60917,1437.01794,-2797.99993
265,1426.86595,-3028.11896,1487.77789,-3034.88717
267,1166.29789,-2733.70197,1233.97793,-2699.86094
268,1501.31388,-3095.80103,1464.08991,-3102.56923
271,1179.83388,-3315.76766,926.03392,-3586.49592
276,-677.98208,-2889.37072,-606.91804,-2825.07276
280,1420.09796,-3985.82012,1122.30594,-3826.76726
281,1396.40987,-3065.3441,1416.71396,-3014.58255
282,1437.01794,-3339.45647,1518.23386,-3265.00619
283,1210.28995,-2841.99328,1359.18591,-2787.84762
284,337.21787,-3193.94002,-210.99012,-3373.29741
285,330.44987,-3819.99905,804.20993,-3512.04565
286,1196.75386,-3671.09851,1433.63394,-3522.19796
287,-183.91814,-3420.67486,303.3779,-3268.39021
288,1014.01794,-3325.92005,1074.92988,-3437.59538
290,-133.15809,-3481.58872,151.09795,-3383.44972
291,66.49793,-3478.20462,-85.78214,-3528.96617
292,15.73787,-3457.9,-109.47011,-3498.50924
293,-55.32606,-3258.23799,-238.06209,-3322.53586
294,188.32191,-3559.4231,-21.48609,-3620.33696
295,-106.08612,-3312.38364,-217.75811,-3359.761
296,1166.29789,-2588.18552,1321.96195,-2446.05318
297,-58.71006,-3356.3769,-190.68614,-3393.60203
298,854.96988,-3180.40361,699.30593,-3237.93337
299,1393.02588,-2246.39109,1995.37792,-2462.9737
300,1335.49794,-4060.27039,1416.71396,-3833.53547
301,844.81789,-3058.57589,963.25788,-3180.40361
302,-58.71006,-3579.72772,36.04196,-3552.65489
303,-45.17407,-3600.03234,49.57794,-3572.95951
304,794.05794,-3261.622,709.45792,-3210.86054
305,807.59393,-3298.84723,733.1459,-3298.84723
307,1264.4339,-2584.80142,1118.92194,-2459.5896
308,722.99391,-3258.23799,797.44194,-3258.23799
309,1975.07394,-3136.41027,2096.89792,-2594.95373
310,1311.80996,-2808.15224,1382.87389,-2770.92711
311,719.60991,-3200.70823,760.21787,-3417.29076
312,800.82594,-2987.50972,597.78593,-3061.95999
313,1176.44988,-3153.33078,1284.73788,-3095.80103
314,1687.4339,-2990.89382,1680.66591,-3112.72154
315,1271.20189,-3061.95999,1213.67395,-3089.03282
316,425.20189,-3373.29741,601.16992,-3400.37024
317,560.56196,-3430.82717,421.81789,-3380.06562
319,1237.36193,-3068.7282,1271.20189,-3207.47644
320,817.74592,-3068.7282,695.92194,-3251.46978
321,902.34594,-3146.56258,783.90595,-3248.08568
322,997.09795,-2943.51638,1071.54588,-2913.05945
323,1237.36193,-3627.10516,1112.15395,-3850.45598
327,1822.79387,-2757.39069,1711.12188,-2784.46352
328,1359.18591,-3061.95999,1325.34595,-3139.79437
329,1369.3379,-3122.87385,1321.96195,-3119.48975
330,-441.1021,-3227.78106,398.12991,-2990.89382
331,1839.71396,-3322.53586,1856.63395,-3156.71489
332,1545.30594,-2649.09939,1386.25788,-2764.1589
333,1687.4339,-2733.70197,1785.56991,-2652.48349
334,719.60991,-3082.26461,804.20993,-3055.19179
335,790.67395,-3535.73437,787.28995,-3193.94002
337,1481.0099,-3180.40361,1477.6259,-3112.72154
343,1078.31387,-2737.08607,939.56991,-2811.53635
344,-451.25409,-3119.48975,2.20188,-2997.66203
345,1037.70591,-2960.43689,1176.44988,-2906.29124
346,1051.2419,-2913.05945,1132.45793,-2872.45021
347,1058.00989,-2814.92045,1020.78593,-2831.84097
348,1095.23386,-2764.1589,1034.32192,-2787.84762
349,1041.08991,-2804.76814,1071.54588,-2794.61583
350,1088.46586,-2825.07276,1054.6259,-2841.99328
351,1051.2419,-2730.31787,1010.63394,-2733.70197
352,-45.17407,-3065.3441,-566.31008,-3214.24464
353,-806.57405,-3248.08568,-468.17407,-2933.36407
354,1328.72994,-3989.20422,1389.64188,-3826.76726
355,-332.8141,-3221.01285,-79.01404,-3163.48309
356,997.09795,-2929.97996,1061.39389,-2892.75483
357,2032.60188,-3583.11182,2090.12993,-3298.84723
359,1440.40194,-2923.21176,1332.11394,-2679.55632
361,1335.49794,-2699.86094,1332.11394,-2770.92711
362,-515.55013,-3038.27127,-441.1021,-2953.66869
363,-606.91804,-2950.28458,-468.17407,-2906.29124
364,1267.8179,-2622.02656,1481.0099,-2449.43729
365,1305.04186,-3782.77392,1525.00196,-3684.63492
367,-640.75811,-2892.75483,-454.63809,-2787.84762
368,-363.27007,-3007.81434,-485.09406,-3065.3441
370,-346.35009,-3061.95999,-454.63809,-3089.03282
372,140.94596,-3143.17847,19.12187,-2726.93376
373,1849.86595,-3671.09851,1481.0099,-3694.78723
374,-356.50208,-3139.79437,-397.11014,-3153.33078
375,1501.31388,-2869.0661,1413.32996,-2716.78145
376,1961.53795,-3285.31081,1799.1059,-3248.08568
377,1413.32996,-2791.23173,1386.25788,-2757.39069
378,1464.08991,-2754.00659,1447.16993,-2710.01325
379,1538.53795,-2831.84097,1470.85791,-2737.08607
380,215.39388,-2716.78145,205.24189,-2385.13932
381,367.67394,-3007.81434,567.32996,-2869.0661
382,902.34594,-2358.0665,905.72994,-1982.43103
383,1274.58589,-2625.41066,1409.94586,-2439.28498
384,1839.71396,-3654.17799,1487.77789,-3522.19796
385,1673.89792,-3095.80103,1670.51392,-3139.79437
386,1700.96989,-3109.33744,1697.58589,-3139.79437
387,2083.36193,-3410.52255,2184.88194,-3112.72154
388,1606.21788,-2425.74856,1393.02588,-2229.47057
389,1528.38596,-3528.96617,1382.87389,-3528.96617
391,1656.97793,-3847.07188,1396.40987,-3799.69443
392,1528.38596,-3278.54261,1474.2419,-3265.00619
393,1470.85791,-3792.92623,1653.59394,-3752.31699
395,1481.0099,-2405.44394,1403.17787,-2226.08647
396,357.52195,-3911.36984,360.90595,-3796.31033
397,1230.59393,-2896.13893,1342.26593,-2852.14559
398,1288.12188,-2906.29124,1352.41792,-2882.60252
399,939.56991,-2388.52343,895.57795,-2320.84136
400,1217.05795,-3031.50306,1264.4339,-2997.66203
401,418.43389,-3894.44933,259.38595,-3752.31699
403,1206.90596,-2561.1127,1213.67395,-2483.27832
404,1098.61796,-3298.84723,1054.6259,-3268.39021
405,959.87388,-3342.84048,1074.92988,-3271.7744
406,1250.89791,-2253.15929,1315.19396,-2476.51011
407,1145.99391,-2946.90048,1091.84986,-2787.84762
408,1189.98587,-2814.92045,1132.45793,-2699.86094
409,1173.06588,-2923.21176,1129.07393,-2825.07276
410,1061.39389,-2791.23173,1102.00196,-2869.0661
411,1132.45793,-2490.04653,1102.00196,-2283.61622
412,1890.47391,-4171.9458,1562.22592,-4097.49553
413,2239.02588,-3342.84048,1937.84987,-3268.39021
414,1474.2419,-2852.14559,1592.68189,-2858.91379
415,1775.41792,-3210.86054,1602.83388,-3217.62875
416,1281.35388,-2896.13893,1342.26593,-2875.83431
417,1964.92195,-2703.24504,1829.56187,-2165.17261
419,756.83387,-3518.81386,970.02587,-3576.34361
420,2316.85791,-2889.37072,2151.04187,-3190.55592
421,5.58588,-3650.79389,117.25787,-3704.93954
423,428.58588,-2652.48349,269.53794,-2716.78145
427,1355.80192,-3217.62875,1271.20189,-3224.39695
429,1755.11394,-3261.622,1768.64993,-3177.01951
430,1978.45793,-2439.28498,2035.98587,-2571.26501
432,1406.56186,-2276.84802,1552.07393,-1894.44434
433,-1.18211,-3518.81386,-28.25409,-3610.18465
435,685.76995,-2676.17221,591.01793,-2770.92711
438,144.32995,-3623.72106,5.58588,-3664.3303
439,19.12187,-3671.09851,32.65796,-3623.72106
440,76.64992,-3755.70109,110.48988,-3742.16468
441,86.80191,-3708.32364,-1.18211,-3640.64158
443,2184.88194,-3136.41027,2002.14591,-3183.78771
450,1545.30594,-2716.78145,1673.89792,-2662.6358
463,1788.95391,-3468.05231,1525.00196,-3440.97948
464,1670.51392,-4155.02529,1315.19396,-3924.90626
465,706.07393,-3116.10565,875.27386,-3075.49641
466,2144.27387,-3248.08568,2076.59394,-3356.3769
467,1332.11394,-2564.4968,1203.52196,-2723.54966
468,1751.72995,-3183.78771,1904.0099,-3227.78106
469,526.72189,-2638.94708,323.68188,-2781.07942
470,340.60186,-2814.92045,543.64187,-2672.78811
471,503.03392,-2814.92045,665.46586,-2713.39735
472,594.40193,-2967.2051,790.67395,-2828.45686
473,-326.04611,-2642.33118,-583.23006,-2374.98701
474,699.30593,-2841.99328,570.71395,-2929.97996
475,536.87388,-2872.45021,638.39389,-2808.15224
476,624.8579,-3021.35075,739.91389,-2946.90048
477,418.43389,-2669.40401,503.03392,-2618.64246
478,1626.52196,-4141.48887,1812.64188,-3867.3765
480,1951.38596,-3221.01285,1904.0099,-3163.48309
481,371.05794,-2862.2979,533.48988,-2733.70197
482,1355.80192,-3491.74103,1525.00196,-3484.97282
483,418.43389,-2916.44355,557.17786,-2825.07276
484,1677.28191,-2703.24504,1575.76191,-2378.37112
485,516.5699,-2997.66203,607.93792,-2940.13227
486,1927.69788,-3772.62161,1707.73788,-3995.97243
487,702.68993,-3051.80768,804.20993,-3007.81434
488,570.71395,-3028.11896,628.2419,-2977.35741
489,1233.97793,-3691.40313,1159.5299,-3491.74103
491,1565.60992,-3627.10516,1443.78593,-3627.10516
493,1281.35388,-3698.17133,1061.39389,-3600.03234
494,1464.08991,-3772.62161,1636.67395,-3738.78057
495,580.86594,-3116.10565,635.00989,-3099.18513
496,1491.16189,-3583.11182,1602.83388,-3562.8072
497,1768.64993,-2973.97331,1738.19396,-2997.66203
498,1619.75386,-3640.64158,1501.31388,-3644.02568
499,1528.38596,-3572.95951,1467.47391,-3600.03234
500,1934.46587,-3183.78771,1954.76996,-3109.33744
501,1927.69788,-3099.18513,1893.85791,-3177.01951
502,1721.27387,-2523.88756,1839.71396,-2828.45686
503,1453.93792,-3745.54878,1528.38596,-3745.54878
504,1582.5299,-3667.7144,1501.31388,-3667.7144
505,1585.9139,-3708.32364,1511.46587,-3711.70775
506,1585.9139,-3728.62826,1511.46587,-3735.39647
507,1545.30594,-3606.80054,1508.08187,-3606.80054
508,1521.61786,-3880.91291,1487.77789,-3870.7606
510,1335.49794,-3099.18513,1393.02588,-3034.88717
511,1717.88987,-3180.40361,1697.58589,-3342.84048
512,540.25788,-3024.73486,570.71395,-2994.27793
513,364.28995,-2703.24504,320.29788,-2730.31787
514,435.35388,-2855.52969,489.49793,-2821.68866
515,469.19395,-2902.90714,519.9539,-2869.0661
516,513.18591,-2940.13227,489.49793,-2953.66869
517,557.17786,-2926.59586,509.80191,-2963.821
519,1244.12992,-3667.7144,1162.9139,-3596.64823
520,1413.32996,-3068.7282,1376.1059,-3038.27127
521,1467.47391,-3126.25796,1470.85791,-3095.80103
522,560.56196,-3366.52921,733.1459,-3210.86054
524,1223.82594,-3704.93954,1247.51392,-3660.9462
525,482.72994,-2625.41066,387.97792,-2473.12601
526,1135.84192,-2990.89382,1213.67395,-3149.94668
527,526.72189,-3386.83383,655.31387,-3627.10516
528,580.86594,-3285.31081,716.22592,-3187.17182
529,1132.45793,-3278.54261,1135.84192,-3217.62875
530,1291.50587,-2703.24504,1406.56186,-2710.01325
531,1596.06589,-2906.29124,1694.2019,-3007.81434
535,1860.01794,-2801.38404,2137.50588,-2835.22507
536,-133.15809,-3329.30407,-95.93413,-3295.46304
537,52.96194,-3146.56258,442.12187,-3024.73486
538,580.86594,-2080.57002,316.91389,-2171.94081
540,1609.60187,-3244.70157,1619.75386,-3163.48309
541,1646.82594,-3224.39695,1663.74593,-3136.41027
543,-18.1021,-3532.35027,76.64992,-3512.04565
544,1582.5299,-2953.66869,1700.96989,-2889.37072
545,469.19395,-3373.29741,313.52989,-3430.82717
546,746.68188,-3227.78106,658.69787,-3221.01285
547,875.27386,-3102.56923,926.03392,-3055.19179
548,472.57795,-3464.6682,425.20189,-3352.99288
552,624.8579,-3271.7744,736.5299,-3200.70823
554,2063.05795,-3217.62875,2008.9139,-3339.45647
555,2069.82595,-3315.76766,2100.28192,-3234.54926
556,1995.37792,-3292.07902,2032.60188,-3207.47644
557,2079.97794,-3227.78106,2052.90596,-3305.61543
558,1514.84986,-3017.96665,1562.22592,-2923.21176
560,682.38595,-3312.38364,746.68188,-3305.61543
561,1721.27387,-3038.27127,1907.3939,-3116.10565
562,655.31387,-3830.15136,1169.68189,-3847.07188
564,-146.69407,-2754.00659,-444.4861,-2537.42397
565,-502.01404,-2652.48349,-322.66211,-2605.10604
566,154.48194,-2006.11975,374.44194,-1813.22586
567,-434.33411,-2655.86759,-315.89412,-2615.25835
568,743.29789,-3092.41692,672.23396,-3143.17847
569,712.84192,-3092.41692,624.8579,-3126.25796
570,702.68993,-3129.64206,638.39389,-3153.33078
572,726.37791,-3156.71489,699.30593,-3173.6354
573,-116.2381,-2865.682,-474.94207,-2973.97331
574,-434.33411,-2929.97996,-180.53404,-2852.14559
575,1887.08992,-2757.39069,1792.33791,-2564.4968
576,-217.75811,-2737.08607,-454.63809,-2818.30455
577,445.50587,-3041.65537,350.75396,-2950.28458
578,222.16188,-3603.41644,364.28995,-3813.23085
580,1440.40194,-2334.37777,1420.09796,-2195.62954
581,5.58588,-3119.48975,-31.63808,-2804.76814
582,1277.96989,-3945.21088,1362.56991,-3735.39647
585,1809.25789,-3102.56923,1866.78594,-2923.21176
586,1193.36986,-2669.40401,1139.22592,-2689.70863
587,1085.08187,-2794.61583,1193.36986,-2750.62249
588,1081.69787,-2726.93376,1179.83388,-2716.78145
589,1220.44194,-2764.1589,1189.98587,-2777.69531
590,1298.27387,-3034.88717,1349.03392,-3031.50306
591,1359.18591,-3288.69483,1342.26593,-3193.94002
592,1338.88193,-3048.42358,1355.80192,-3048.42358
593,215.39388,-2077.18592,482.72994,-1894.44434
594,283.07392,-1572.95452,249.23396,-1965.51051
595,1670.51392,-3017.96665,1761.88194,-3011.19844
596,1768.64993,-3261.622,1761.88194,-3319.15185
597,1680.66591,-3288.69483,1677.28191,-3180.40361
599,1396.40987,-3870.7606,1484.39389,-3759.08519
600,1200.13796,-3891.06522,1369.3379,-3745.54878
601,1964.92195,-3160.09899,1985.22593,-3109.33744
602,1866.78594,-3129.64206,1849.86595,-3190.55592
603,-244.83008,-2642.33118,-461.40608,-2425.74856
608,1338.88193,-2682.94042,1464.08991,-2564.4968
609,1037.70591,-3034.88717,1037.70591,-3007.81434
610,635.00989,-3352.99288,563.94596,-3234.54926
611,1707.73788,-3187.17182,1792.33791,-3193.94002
612,428.58588,-3400.37024,591.01793,-3261.622
616,1744.96195,-2852.14559,1717.88987,-2845.37738
617,1085.08187,-3244.70157,922.64992,-3146.56258
618,2387.92195,-3200.70823,2198.41793,-3173.6354
619,1765.26593,-2946.90048,1734.80986,-2946.90048
620,168.01793,-3637.25747,286.45792,-3779.38981
622,1305.04186,-3302.23124,1257.66591,-3163.48309
624,976.79387,-3271.7744,1030.93792,-3146.56258
625,1271.20189,-3288.69483,1210.28995,-3204.09233
626,1948.00186,-3187.17182,1961.53795,-3149.94668
627,1839.71396,-3193.94002,1843.09796,-3156.71489
629,1054.6259,-3292.07902,976.79387,-3237.93337
630,699.30593,-3281.92662,614.70591,-3336.07228
631,-123.0061,-2720.16556,-271.90206,-2638.94708
632,-234.67809,-2591.56963,-258.36607,-2682.94042
633,1934.46587,-2984.12562,2276.24995,-3058.57589
635,-427.56611,-3004.43024,-95.93413,-2909.67534
638,976.79387,-4199.01863,1491.16189,-3982.43601
639,330.44987,-3732.01237,310.1459,-3809.84674
640,770.36986,-2385.13932,888.80996,-2564.4968
641,140.94596,-3359.761,-102.70212,-3444.36358
642,-224.5261,-3021.35075,-75.63004,-2973.97331
645,303.3779,-3803.07854,354.13796,-3779.38981
647,-207.60612,-3078.88051,-58.71006,-3034.88717
650,-285.43804,-2848.76148,-156.84606,-2804.76814
651,371.05794,-2266.69571,475.96194,-2188.86133
652,953.10589,-2178.70902,949.7219,-2361.4506
660,794.05794,-3021.35075,888.80996,-2957.05279
661,-407.26213,-2706.62914,-265.13406,-2655.86759
662,824.51391,-3055.19179,865.12187,-3051.80768
664,807.59393,-2994.27793,861.73788,-2960.43689
665,1684.04991,-3173.6354,1700.96989,-3153.33078
668,-305.74213,-2622.02656,-254.98207,-2618.64246
671,-312.51012,-2713.39735,-366.65407,-2730.31787
672,-363.27007,-2757.39069,-302.35813,-2737.08607
673,-285.43804,-2791.23173,-339.58209,-2811.53635
674,-166.99805,-3204.09233,-116.2381,-3193.94002
677,1261.0499,-2300.53674,1244.12992,-2100.87464
678,350.75396,-3457.9,299.99391,-3491.74103
679,303.3779,-3380.06562,256.00195,-3417.29076
